,Date,Close,Open,High,Low
615,2021-04-25,48963.6,50088.2,50532.4,47098.5
616,2021-04-24,50088.9,51140.8,51183.0,48775.2
617,2021-04-23,51143.6,51707.1,52099.9,47659.4
618,2021-04-22,51729.5,53821.3,55408.4,50590.9
619,2021-04-21,53820.2,56479.5,56764.4,53657.6
620,2021-04-20,56483.2,55645.1,57054.9,53422.5
621,2021-04-19,55646.1,56208.1,57517.0,54272.3
622,2021-04-18,56207.1,60043.2,60362.1,51817.6
623,2021-04-17,60041.9,61358.3,62509.1,59672.1
624,2021-04-16,61379.7,63211.6,63518.5,60027.3
625,2021-04-15,63216.0,62978.6,63729.1,62067.5
626,2021-04-14,62980.4,63544.2,64778.0,61366.3
627,2021-04-13,63540.9,59863.6,63659.0,59839.4
628,2021-04-12,59863.8,59982.1,61259.9,59569.2
629,2021-04-11,59978.7,59772.4,60667.1,59250.3
630,2021-04-10,59748.4,58127.4,61229.0,57900.0
631,2021-04-09,58118.7,58076.8,58890.9,57686.0
632,2021-04-08,58077.4,55948.0,58136.7,55721.6
633,2021-04-07,55948.7,57996.3,58627.7,55489.3
634,2021-04-06,57996.3,59169.0,59487.0,57403.3
635,2021-04-05,58993.4,58202.3,59205.1,56842.7
636,2021-04-04,58199.9,57059.7,58464.8,56470.6
637,2021-04-03,57059.9,58976.8,59770.5,56906.7
638,2021-04-02,58977.3,58718.2,60134.9,58466.5
639,2021-04-01,58718.3,58763.2,59406.5,58040.7
640,2021-03-31,58763.7,58771.4,59795.6,56991.6
641,2021-03-30,58771.3,57614.6,59366.9,57077.1
642,2021-03-29,57616.2,55764.7,58392.6,54951.1
643,2021-03-28,55765.2,55856.9,56504.2,54711.3
644,2021-03-27,55862.9,55033.8,56531.1,54010.2
645,2021-03-26,55036.1,51317.4,55074.1,51302.0
646,2021-03-25,51322.3,52330.0,53175.4,50441.3
647,2021-03-24,52325.4,54309.1,57169.4,51725.4
648,2021-03-23,54452.5,54117.5,55813.8,52992.3
649,2021-03-22,54158.3,57379.3,58379.9,53784.2
650,2021-03-21,57383.8,58097.4,58583.8,55583.3
651,2021-03-20,58093.4,58084.1,59882.1,57863.0
652,2021-03-19,58088.0,57645.0,59448.3,56305.1
653,2021-03-18,57656.0,58911.8,60088.0,57099.6
654,2021-03-17,58913.5,56892.9,58933.2,54253.2
655,2021-03-16,56889.7,55619.5,56889.7,53342.6
656,2021-03-15,55791.3,59117.4,60565.9,55088.8
657,2021-03-14,59113.7,61192.7,61673.7,59113.7
658,2021-03-13,61195.3,57267.4,61795.8,56118.8
659,2021-03-12,57265.1,57806.2,58052.3,55134.5
660,2021-03-11,57799.5,55851.2,58135.0,54351.8
661,2021-03-10,55851.9,54882.7,57328.7,53073.6
662,2021-03-09,54879.0,52352.4,54880.6,51941.3
663,2021-03-08,52311.0,50988.9,52384.9,49338.1
664,2021-03-07,50982.3,48899.0,51434.1,48890.6
665,2021-03-06,48855.6,48798.7,49191.8,47132.8
666,2021-03-05,48792.5,48363.6,49429.4,46370.1
667,2021-03-04,48428.0,50388.0,51757.7,47521.8
668,2021-03-03,50395.1,48422.2,52567.9,48159.2
669,2021-03-02,48424.2,49595.6,50191.9,47100.6
670,2021-03-01,49595.5,45160.5,49774.0,45008.8
671,2021-02-28,45164.0,46136.0,46582.0,43100.6
672,2021-02-27,46136.7,46333.1,48335.1,45059.4
673,2021-02-26,46345.6,46928.5,48413.9,44248.2
674,2021-02-25,46928.5,49695.9,52013.8,46773.7
675,2021-02-24,49697.5,48911.1,51311.8,47031.7
676,2021-02-23,48911.2,54114.1,54115.0,45093.8
677,2021-02-22,54111.8,57437.6,57480.8,48353.8
678,2021-02-21,57433.8,55907.6,58335.1,55502.7
679,2021-02-20,55923.7,55922.0,57523.8,54124.1
680,2021-02-19,55906.6,51590.1,56238.5,50816.8
681,2021-02-18,51582.2,52094.5,52524.0,50941.6
682,2021-02-17,52079.2,49161.3,52577.7,49018.1
683,2021-02-16,49169.7,47934.2,50515.8,47044.4
684,2021-02-15,47936.3,48611.1,48936.5,45786.1
685,2021-02-14,48643.4,47172.1,49695.1,47051.9
686,2021-02-13,47168.7,47373.1,48097.3,46270.5
687,2021-02-12,47371.7,47995.0,48927.4,46218.6
688,2021-02-11,47990.7,44834.8,48622.1,44041.1
689,2021-02-10,44836.0,46507.8,47295.3,43800.5
690,2021-02-09,46508.6,46396.4,48143.5,45104.7
691,2021-02-08,46395.7,38853.6,46596.4,38057.0
692,2021-02-07,38852.9,39228.9,39691.7,37381.6
693,2021-02-06,39256.6,38300.6,40939.7,38275.3
694,2021-02-05,38297.6,36976.4,38303.6,36640.0
695,2021-02-04,36982.1,37648.9,38707.9,36380.8
696,2021-02-03,37646.8,35486.9,37646.8,35401.5
697,2021-02-02,35485.2,33514.0,35976.1,33462.4
698,2021-02-01,33515.7,33106.8,34685.6,32324.9
699,2021-01-31,33108.1,34281.6,34348.3,32189.9
700,2021-01-30,34283.1,34300.0,34920.9,32908.5
701,2021-01-29,34301.8,33381.7,38546.0,31953.3
702,2021-01-28,33374.8,30408.9,33790.8,29911.9
703,2021-01-27,30404.0,32499.6,32545.4,29290.4
704,2021-01-26,32502.1,32244.1,32917.7,30850.0
705,2021-01-25,32252.3,32244.3,34854.3,31967.4
706,2021-01-24,32241.3,32088.5,33034.8,30982.9
707,2021-01-23,32088.9,32994.1,33441.4,31418.2
708,2021-01-22,33000.5,30838.7,33821.2,28871.2
709,2021-01-21,30842.1,35472.3,35591.1,30101.8
710,2021-01-20,35476.3,35862.1,36384.4,33444.5
711,2021-01-19,36002.9,36630.6,37821.0,36001.4
712,2021-01-18,36613.2,35838.2,37436.8,34801.0
713,2021-01-17,35839.6,36020.1,36801.3,33883.5
714,2021-01-16,36019.5,36751.8,37931.7,35408.4
715,2021-01-15,36845.8,39175.7,39715.0,34488.7
716,2021-01-14,39175.7,37383.4,40054.3,36772.1
717,2021-01-13,37382.2,34061.2,37764.6,32451.9
718,2021-01-12,34076.1,35426.0,36598.7,32572.7
719,2021-01-11,35544.3,38195.3,38217.2,30411.6
720,2021-01-10,38192.2,40149.7,41362.4,35141.6
721,2021-01-09,40151.9,40607.2,41363.5,38775.1
722,2021-01-08,40599.3,39466.4,41921.7,36613.4
723,2021-01-07,39460.2,36798.5,40340.9,36361.2
724,2021-01-06,36793.2,33999.3,36934.8,33408.3
725,2021-01-05,33991.5,32015.4,34414.7,30010.5
726,2021-01-04,32022.6,33016.6,33587.5,28204.5
727,2021-01-03,32958.9,32192.9,34755.9,32029.6
728,2021-01-02,32193.3,29359.7,33233.5,29008.0
729,2021-01-01,29359.9,28951.7,29627.1,28712.4
730,2020-12-31,28949.4,28866.8,29298.8,28025.0
731,2020-12-30,28868.7,27374.5,28979.3,27374.5
732,2020-12-29,27376.0,27065.3,27390.7,25902.8
733,2020-12-28,27057.8,26259.2,27444.9,26144.3
734,2020-12-27,26261.3,26460.3,28360.3,25858.2
735,2020-12-26,26454.4,24714.7,26826.0,24515.1
736,2020-12-25,24689.6,23728.7,24778.9,23445.3
737,2020-12-24,23736.5,23253.2,23783.7,22737.3
738,2020-12-23,23257.9,23820.8,24063.7,22694.7
739,2020-12-22,23823.2,22730.4,23825.4,22388.6
740,2020-12-21,22728.5,23474.1,24101.9,22015.5
741,2020-12-20,23474.9,23843.6,24280.9,23098.9
742,2020-12-19,23844.0,23127.6,24107.1,22797.0
743,2020-12-18,23127.9,22823.3,23272.8,22361.5
744,2020-12-17,22825.4,21352.3,23738.0,21243.1
745,2020-12-16,21352.2,19434.7,21525.3,19299.7
746,2020-12-15,19434.9,19273.9,19556.3,19076.2
747,2020-12-14,19273.8,19176.4,19346.5,19007.0
748,2020-12-13,19176.8,18808.1,19403.6,18716.8
749,2020-12-12,18808.9,18026.7,18936.2,18025.1
750,2020-12-11,18023.6,18250.5,18288.3,17600.1
751,2020-12-10,18247.2,18546.1,18551.8,17926.8
752,2020-12-09,18546.0,18322.4,18637.9,17658.8
753,2020-12-08,18326.6,19170.8,19288.6,18229.2
754,2020-12-07,19170.7,19368.4,19424.6,18908.8
755,2020-12-06,19379.9,19146.0,19417.1,18873.0
756,2020-12-05,19146.5,18657.5,19172.7,18507.1
757,2020-12-04,18658.1,19431.1,19529.5,18610.8
758,2020-12-03,19433.3,19219.8,19596.6,18883.7
759,2020-12-02,19218.8,18767.9,19335.5,18346.7
760,2020-12-01,18770.7,19697.8,19897.4,18257.0
761,2020-11-30,19698.1,18186.0,19831.2,18186.0
762,2020-11-29,18185.5,17729.7,18336.3,17530.4
763,2020-11-28,17730.7,17142.6,17874.4,16874.4
764,2020-11-27,17127.1,17160.9,17450.3,16481.6
765,2020-11-26,17162.0,18721.9,18894.9,16235.2
766,2020-11-25,18723.0,19151.5,19486.7,18527.7
767,2020-11-24,19152.6,18394.6,19416.6,18074.8
768,2020-11-23,18379.6,18428.1,18756.8,18016.0
769,2020-11-22,18412.9,18689.3,18751.5,17644.6
770,2020-11-21,18687.2,18673.8,18966.0,18397.5
771,2020-11-20,18675.2,17805.5,18811.0,17758.4
772,2020-11-19,17803.5,17775.1,18166.0,17380.1
773,2020-11-18,17774.6,17662.3,18466.1,17258.9
774,2020-11-17,17662.3,16715.8,17845.4,16562.0
775,2020-11-16,16715.8,15954.1,16880.7,15870.7
776,2020-11-15,15953.0,16074.7,16158.1,15782.3
777,2020-11-14,16071.0,16323.1,16328.2,15717.7
778,2020-11-13,16324.2,16293.0,16474.1,15973.4
779,2020-11-12,16294.7,15695.8,16342.7,15483.5
780,2020-11-11,15695.8,15303.1,15953.9,15281.0
781,2020-11-10,15303.6,15328.0,15465.3,15096.5
782,2020-11-09,15327.2,15483.3,15819.6,14816.9
783,2020-11-08,15483.7,14826.6,15648.3,14720.7
784,2020-11-07,14828.4,15578.2,15754.4,14385.1
785,2020-11-06,15577.9,15593.9,15955.2,15223.5
786,2020-11-05,15587.1,14145.6,15739.9,14099.7
787,2020-11-04,14145.6,14023.0,14238.8,13544.4
788,2020-11-03,14019.9,13560.5,14054.0,13294.6
789,2020-11-02,13561.4,13759.7,13828.4,13214.2
790,2020-11-01,13759.4,13795.5,13889.5,13628.7
791,2020-10-31,13797.3,13560.2,14065.4,13441.7
792,2020-10-30,13559.9,13457.0,13667.9,13134.5
793,2020-10-29,13457.2,13278.3,13640.0,12982.9
794,2020-10-28,13278.9,13658.3,13851.7,12907.6
795,2020-10-27,13657.8,13061.5,13782.3,13050.3
796,2020-10-26,13061.6,13033.0,13229.7,12792.4
797,2020-10-25,13032.2,13117.0,13345.3,12900.4
798,2020-10-24,13117.2,12933.6,13161.5,12876.4
799,2020-10-23,12934.1,12972.7,13025.5,12738.9
800,2020-10-22,12974.6,12805.5,13183.9,12698.2
801,2020-10-21,12808.7,11913.6,13213.5,11894.6
802,2020-10-20,11913.5,11753.9,12029.4,11685.7
803,2020-10-19,11753.4,11507.1,11823.3,11413.9
804,2020-10-18,11506.9,11362.1,11506.9,11349.8
805,2020-10-17,11362.1,11321.8,11402.7,11274.4
806,2020-10-16,11322.0,11503.2,11542.2,11224.6
807,2020-10-15,11503.0,11421.4,11590.9,11276.7
808,2020-10-14,11420.4,11424.4,11541.0,11293.5
809,2020-10-13,11423.8,11533.5,11558.0,11315.9
810,2020-10-12,11533.9,11370.8,11715.9,11227.4
811,2020-10-11,11371.0,11295.6,11439.4,11277.6
812,2020-10-10,11298.4,11053.5,11475.0,11053.1
813,2020-10-09,11054.2,10923.5,11103.0,10836.9
814,2020-10-08,10924.1,10670.7,10948.6,10549.6
815,2020-10-07,10670.9,10601.0,10680.1,10553.3
816,2020-10-06,10602.6,10790.2,10800.3,10530.8
817,2020-10-05,10789.5,10672.5,10789.6,10623.4
818,2020-10-04,10672.9,10544.4,10693.3,10520.8
819,2020-10-03,10544.2,10572.2,10597.8,10501.2
820,2020-10-02,10572.3,10619.6,10662.9,10387.6
821,2020-10-01,10620.5,10776.6,10913.7,10462.7
822,2020-09-30,10776.1,10843.4,10847.7,10667.6
823,2020-09-29,10840.9,10694.3,10858.4,10642.4
824,2020-09-28,10693.2,10776.4,10946.6,10685.2
825,2020-09-27,10776.2,10727.9,10799.2,10602.7
826,2020-09-26,10727.9,10688.9,10793.3,10650.2
827,2020-09-25,10688.8,10739.9,10756.0,10558.9
828,2020-09-24,10739.4,10238.1,10787.8,10201.0
829,2020-09-23,10237.3,10531.5,10535.4,10146.6
830,2020-09-22,10531.5,10419.4,10570.7,10361.7
831,2020-09-21,10416.8,10919.9,10987.2,10328.5
832,2020-09-20,10921.5,11081.6,11081.6,10772.7
833,2020-09-19,11081.8,10933.0,11177.1,10890.7
834,2020-09-18,10933.0,10941.3,11029.7,10818.7
835,2020-09-17,10941.3,10950.1,11039.3,10755.2
836,2020-09-16,10949.5,10785.2,11093.3,10669.2
837,2020-09-15,10785.3,10675.2,10931.8,10627.8
838,2020-09-14,10675.3,10332.7,10744.3,10264.5
839,2020-09-13,10326.0,10441.7,10579.6,10219.4
840,2020-09-12,10441.9,10390.2,10476.8,10275.9
841,2020-09-11,10390.2,10339.8,10398.8,10212.6
842,2020-09-10,10339.7,10224.3,10480.3,10219.2
843,2020-09-09,10224.6,10126.8,10343.3,9984.6
844,2020-09-08,10126.6,10376.9,10434.4,9877.1
845,2020-09-07,10376.9,10296.4,10400.9,9887.0
846,2020-09-06,10296.4,10092.2,10337.7,10004.7
847,2020-09-05,10092.2,10472.3,10558.7,9897.8
848,2020-09-04,10472.5,10168.7,10614.2,9960.3
849,2020-09-03,10168.8,11413.2,11442.7,10009.5
850,2020-09-02,11413.3,11914.4,11947.5,11244.9
851,2020-09-01,11914.9,11644.2,12045.9,11544.6
852,2020-08-31,11644.2,11701.1,11760.2,11563.8
853,2020-08-30,11702.0,11468.1,11704.2,11462.6
854,2020-08-29,11468.1,11527.8,11576.8,11433.5
855,2020-08-28,11527.4,11327.5,11539.0,11281.9
856,2020-08-27,11327.4,11462.3,11580.3,11135.3
857,2020-08-26,11462.3,11324.9,11533.6,11254.6
858,2020-08-25,11324.8,11752.9,11766.9,11131.0
859,2020-08-24,11753.5,11641.6,11824.6,11587.1
860,2020-08-23,11641.6,11661.1,11705.4,11520.8
861,2020-08-22,11661.3,11529.2,11677.0,11382.1
862,2020-08-21,11529.2,11856.9,11877.4,11495.6
863,2020-08-20,11856.9,11751.0,11881.0,11672.7
864,2020-08-19,11750.2,11944.4,12013.2,11602.6
865,2020-08-18,11947.6,12283.0,12381.4,11842.0
866,2020-08-17,12282.6,11898.8,12444.1,11764.0
867,2020-08-16,11899.0,11845.5,11922.5,11688.9
868,2020-08-15,11845.3,11751.1,11964.0,11711.5
869,2020-08-14,11750.8,11771.1,11835.5,11651.5
870,2020-08-13,11770.9,11557.2,11772.9,11298.4
871,2020-08-12,11557.2,11390.4,11605.4,11190.6
872,2020-08-11,11390.4,11889.2,11931.8,11146.7
873,2020-08-10,11889.2,11681.1,12041.1,11546.9
874,2020-08-09,11681.2,11764.4,11792.8,11527.5
875,2020-08-08,11764.3,11591.6,11805.5,11533.5
876,2020-08-07,11592.0,11757.1,11901.8,11352.4
877,2020-08-06,11757.1,11735.0,11898.4,11563.0
878,2020-08-05,11735.1,11184.8,11771.5,11114.5
879,2020-08-04,11184.7,11223.8,11407.8,11043.0
880,2020-08-03,11224.4,11066.9,11461.1,10981.6
881,2020-08-02,11066.8,11802.6,12061.1,10730.7
882,2020-08-01,11803.1,11333.2,11847.7,11226.1
883,2020-07-31,11333.4,11096.5,11434.8,10964.6
884,2020-07-30,11096.2,11105.8,11164.4,10861.6
885,2020-07-29,11105.9,10908.4,11336.5,10771.8
886,2020-07-28,10908.5,10961.1,11046.1,10873.6
887,2020-07-27,11022.8,9932.7,11367.0,9894.6
888,2020-07-26,9932.5,9690.0,10086.6,9645.9
889,2020-07-25,9704.1,9546.7,9729.3,9536.2
890,2020-07-24,9546.4,9599.2,9626.2,9480.5
891,2020-07-23,9599.6,9513.6,9646.5,9451.1
892,2020-07-22,9513.7,9387.4,9523.1,9296.0
893,2020-07-21,9387.3,9162.3,9426.9,9155.1
894,2020-07-20,9162.4,9208.1,9218.4,9139.9
895,2020-07-19,9208.0,9170.1,9224.8,9106.4
896,2020-07-18,9170.2,9155.8,9198.8,9126.7
897,2020-07-17,9155.8,9135.4,9181.9,9091.5
898,2020-07-16,9135.3,9198.7,9224.2,9052.0
899,2020-07-15,9198.7,9253.6,9270.2,9168.7
900,2020-07-14,9253.4,9243.1,9274.8,9135.7
901,2020-07-13,9243.6,9300.5,9329.6,9207.6
902,2020-07-12,9300.8,9234.2,9337.8,9170.4
903,2020-07-11,9233.3,9285.8,9295.5,9184.2
904,2020-07-10,9285.1,9239.0,9309.8,9131.9
905,2020-07-09,9235.7,9430.1,9434.5,9176.0
906,2020-07-08,9429.9,9256.3,9458.3,9233.1
907,2020-07-07,9256.0,9338.8,9371.2,9209.3
908,2020-07-06,9339.0,9080.4,9363.0,9063.2
909,2020-07-05,9081.0,9134.3,9149.6,8932.1
910,2020-07-04,9134.4,9067.1,9182.3,9049.6
911,2020-07-03,9067.1,9085.0,9120.4,9050.9
912,2020-07-02,9085.1,9229.9,9259.7,8962.1
913,2020-07-01,9229.9,9135.9,9289.0,9101.1
914,2020-06-30,9135.4,9186.0,9199.8,9075.3
915,2020-06-29,9185.4,9122.8,9229.1,9033.6
916,2020-06-28,9124.0,9008.4,9185.5,8950.2
917,2020-06-27,9008.3,9160.5,9190.5,8865.3
918,2020-06-26,9160.0,9247.5,9296.5,9060.1
919,2020-06-25,9247.5,9300.8,9327.3,9022.6
920,2020-06-24,9302.0,9624.6,9667.4,9223.0
921,2020-06-23,9624.6,9683.9,9715.6,9581.8
922,2020-06-22,9683.7,9296.5,9751.9,9285.8
923,2020-06-21,9296.4,9358.8,9411.2,9288.5
924,2020-06-20,9358.8,9314.0,9394.5,9199.8
925,2020-06-19,9314.0,9390.3,9424.0,9249.6
926,2020-06-18,9388.1,9464.6,9480.4,9289.3
927,2020-06-17,9464.6,9523.6,9543.6,9258.2
928,2020-06-16,9523.5,9425.6,9577.1,9379.3
929,2020-06-15,9425.4,9345.5,9489.7,8925.6
930,2020-06-14,9345.3,9470.7,9474.7,9264.4
931,2020-06-13,9471.3,9466.5,9484.9,9369.9
932,2020-06-12,9466.6,9283.7,9547.5,9249.4
933,2020-06-11,9283.2,9878.9,9945.2,9139.1
934,2020-06-10,9878.8,9768.8,9970.9,9710.7
935,2020-06-09,9768.8,9777.7,9857.2,9616.6
936,2020-06-08,9777.9,9743.4,9788.2,9662.3
937,2020-06-07,9742.6,9669.6,9791.8,9417.4
938,2020-06-06,9669.6,9630.8,9733.1,9549.5
939,2020-06-05,9631.2,9794.0,9846.1,9628.7
940,2020-06-04,9794.4,9667.2,9864.4,9490.9
941,2020-06-03,9667.2,9527.0,9667.2,9421.7
942,2020-06-02,9527.6,10190.7,10207.3,9347.3
943,2020-06-01,10189.3,9454.5,10301.8,9429.7
944,2020-05-31,9454.8,9692.9,9695.6,9406.2
945,2020-05-30,9692.5,9424.8,9729.9,9352.7
946,2020-05-29,9424.8,9573.4,9596.5,9358.1
947,2020-05-28,9572.2,9199.8,9610.8,9119.2
948,2020-05-27,9199.1,8842.3,9210.9,8818.6
949,2020-05-26,8842.5,8897.7,8994.6,8713.9
950,2020-05-25,8898.2,8728.0,8959.5,8666.1
951,2020-05-24,8728.2,9177.9,9292.0,8724.1
952,2020-05-23,9177.0,9169.8,9303.2,9098.9
953,2020-05-22,9169.7,9058.2,9253.5,8952.1
954,2020-05-21,9059.0,9511.6,9567.1,8833.6
955,2020-05-20,9512.3,9773.0,9829.3,9368.4
956,2020-05-19,9773.3,9730.8,9883.9,9498.7
957,2020-05-18,9730.7,9678.4,9930.2,9524.4
958,2020-05-17,9677.7,9376.6,9866.0,9327.8
959,2020-05-16,9379.5,9318.1,9579.0,9233.0
960,2020-05-15,9318.0,9778.6,9819.6,9223.2
961,2020-05-14,9778.4,9298.7,9887.5,9265.8
962,2020-05-13,9298.7,8813.9,9384.6,8799.1
963,2020-05-12,8813.8,8569.8,8964.5,8542.8
964,2020-05-11,8579.8,8737.6,9129.6,8235.6
965,2020-05-10,8738.8,9553.9,9569.4,8259.3
966,2020-05-09,9554.6,9806.0,9910.5,9533.6
967,2020-05-08,9806.2,9980.1,10018.2,9731.4
968,2020-05-07,9979.8,9152.7,10033.0,9064.8
969,2020-05-06,9151.4,9000.6,9373.7,8923.6
970,2020-05-05,9001.0,8874.2,9078.7,8800.4
971,2020-05-04,8874.7,8885.5,8945.5,8553.2
972,2020-05-03,8885.5,8966.2,9169.9,8742.2
973,2020-05-02,8966.3,8821.6,8986.2,8771.3
974,2020-05-01,8821.6,8628.6,9040.3,8621.0
975,2020-04-30,8629.0,8770.6,9437.5,8425.5
976,2020-04-29,8770.9,7746.7,8918.5,7729.7
977,2020-04-28,7746.9,7766.0,7770.1,7655.3
978,2020-04-27,7766.0,7679.4,7768.5,7637.7
979,2020-04-26,7678.9,7540.4,7679.4,7520.5
980,2020-04-25,7540.4,7503.9,7684.6,7451.0
981,2020-04-24,7503.8,7491.3,7583.5,7423.5
982,2020-04-23,7488.5,7112.8,7655.4,7036.5
983,2020-04-22,7112.9,6842.5,7137.4,6821.8
984,2020-04-21,6842.5,6833.4,6919.3,6774.3
985,2020-04-20,6833.5,7122.9,7207.5,6771.2
986,2020-04-19,7122.9,7230.9,7238.0,7079.1
987,2020-04-18,7230.8,7035.9,7259.4,7031.5
988,2020-04-17,7035.8,7085.5,7142.8,7005.8
989,2020-04-16,7085.6,6629.1,7159.7,6520.5
990,2020-04-15,6629.1,6851.3,6929.5,6615.9
991,2020-04-14,6850.9,6841.8,6970.8,6768.6
992,2020-04-13,6841.3,6918.1,6920.3,6618.5
993,2020-04-12,6917.6,6867.9,7158.8,6785.1
994,2020-04-11,6867.8,6862.7,6931.4,6765.1
995,2020-04-10,6863.1,7289.0,7294.4,6756.1
996,2020-04-09,7289.0,7361.1,7361.1,7140.3
997,2020-04-08,7361.2,7185.6,7396.1,7153.1
998,2020-04-07,7185.2,7332.3,7440.3,7101.7
999,2020-04-06,7332.3,6772.8,7335.0,6770.1
1000,2020-04-05,6772.7,6857.5,6889.4,6686.0
1001,2020-04-04,6857.4,6735.9,6958.6,6679.1
1002,2020-04-03,6735.9,6799.9,7026.3,6623.6
1003,2020-04-02,6800.5,6638.8,7182.7,6567.9
1004,2020-04-01,6638.5,6412.4,6661.3,6157.4
1005,2020-03-31,6412.5,6391.1,6513.1,6346.3
1006,2020-03-30,6391.0,5890.4,6576.5,5872.5
1007,2020-03-29,5890.4,6233.2,6258.8,5889.3
1008,2020-03-28,6233.7,6373.4,6374.3,6046.5
1009,2020-03-27,6373.4,6725.5,6813.7,6322.3
1010,2020-03-26,6725.1,6677.9,6772.9,6541.7
1011,2020-03-25,6678.9,6744.8,6930.2,6474.6
1012,2020-03-24,6744.6,6468.8,6814.2,6380.8
1013,2020-03-23,6468.9,5822.0,6564.7,5710.8
1014,2020-03-22,5822.1,6186.9,6394.4,5771.2
1015,2020-03-21,6186.2,6205.6,6438.3,5887.0
1016,2020-03-20,6205.3,6171.6,6858.1,5748.2
1017,2020-03-19,6172.0,5359.2,6379.5,5256.0
1018,2020-03-18,5361.4,5260.7,5373.1,5020.9
1019,2020-03-17,5261.1,5030.2,5432.8,4946.5
1020,2020-03-16,5030.0,5366.4,5369.3,4477.7
1021,2020-03-15,5366.3,5182.9,5863.3,5120.6
1022,2020-03-14,5182.7,5589.4,5634.9,5072.2
1023,2020-03-13,5584.3,4815.2,5934.3,3869.5
1024,2020-03-12,4826.0,7935.2,7963.1,4546.6
1025,2020-03-11,7935.1,7892.1,7976.5,7606.0
1026,2020-03-10,7891.2,7933.0,8145.5,7740.2
1027,2020-03-09,7933.0,8035.8,8158.8,7648.7
1028,2020-03-08,8034.1,8887.8,8888.0,8015.3
1029,2020-03-07,8887.8,9134.2,9180.8,8848.7
1030,2020-03-06,9134.8,9060.6,9165.2,9004.9
1031,2020-03-05,9060.3,8757.9,9147.3,8751.5
1032,2020-03-04,8757.9,8761.3,8840.3,8679.7
1033,2020-03-03,8761.4,8906.1,8911.7,8669.3
1034,2020-03-02,8904.8,8537.5,8961.8,8503.1
1035,2020-03-01,8540.0,8543.8,8737.2,8437.2
1036,2020-02-29,8543.7,8697.1,8793.7,8539.8
1037,2020-02-28,8697.5,8820.1,8898.7,8451.9
1038,2020-02-27,8818.6,8800.1,8968.3,8538.5
1039,2020-02-26,8800.3,9317.1,9368.1,8672.0
1040,2020-02-25,9317.2,9662.6,9672.3,9269.8
1041,2020-02-24,9662.7,9943.2,9981.0,9507.0
1042,2020-02-23,9942.7,9655.6,9965.6,9653.4
1043,2020-02-22,9655.7,9684.5,9706.5,9569.8
1044,2020-02-21,9684.5,9602.2,9747.1,9574.5
1045,2020-02-20,9602.4,9611.9,9681.4,9448.9
1046,2020-02-19,9609.4,10158.6,10230.9,9424.3
1047,2020-02-18,10158.4,9701.5,10230.1,9601.6
1048,2020-02-17,9701.4,9931.7,9951.5,9468.9
1049,2020-02-16,9932.3,9907.4,10056.4,9654.9
1050,2020-02-15,9907.7,10336.0,10369.8,9831.7
1051,2020-02-14,10333.0,10235.5,10372.4,10125.2
1052,2020-02-13,10235.1,10321.9,10482.6,10116.9
1053,2020-02-12,10317.7,10229.3,10435.6,10229.3
1054,2020-02-11,10229.5,9854.0,10314.1,9725.1
1055,2020-02-10,9854.1,10151.5,10181.7,9774.8
1056,2020-02-09,10151.5,9895.4,10157.1,9882.7
1057,2020-02-08,9895.5,9817.3,9931.2,9673.2
1058,2020-02-07,9818.6,9771.9,9872.5,9738.7
1059,2020-02-06,9772.0,9611.8,9854.9,9536.1
1060,2020-02-05,9611.8,9194.1,9726.8,9179.9
1061,2020-02-04,9193.9,9296.5,9347.5,9193.9
1062,2020-02-03,9296.6,9334.6,9582.8,9243.1
1063,2020-02-02,9334.9,9381.5,9465.4,9183.1
1064,2020-02-01,9381.6,9349.3,9458.8,9301.5
1065,2020-01-31,9349.1,9508.3,9525.0,9222.3
1066,2020-01-30,9507.3,9299.1,9569.0,9209.2
1067,2020-01-29,9298.9,9377.3,9428.7,9250.9
1068,2020-01-28,9377.3,8866.6,9389.5,8866.6
1069,2020-01-27,8866.6,8608.1,8983.1,8585.6
1070,2020-01-26,8607.8,8341.6,8607.8,8304.9
1071,2020-01-25,8341.6,8439.9,8447.6,8277.2
1072,2020-01-24,8439.9,8404.9,8522.0,8242.6
1073,2020-01-23,8405.1,8678.5,8687.3,8309.6
1074,2020-01-22,8678.5,8733.0,8805.4,8610.8
1075,2020-01-21,8732.6,8642.0,8770.3,8524.0
1076,2020-01-20,8641.9,8705.7,8740.1,8539.2
1077,2020-01-19,8706.2,8916.3,9183.7,8552.8
1078,2020-01-18,8916.3,8913.0,8982.3,8814.6
1079,2020-01-17,8913.1,8726.7,9005.1,8675.9
1080,2020-01-16,8726.9,8818.1,8850.0,8605.8
1081,2020-01-15,8818.3,8827.9,8904.0,8615.5
1082,2020-01-14,8829.2,8111.2,8898.7,8111.2
1083,2020-01-13,8111.4,8188.3,8196.7,8068.4
1084,2020-01-12,8187.6,8023.3,8189.9,7973.1
1085,2020-01-11,8024.1,8187.8,8262.9,8008.4
1086,2020-01-10,8187.1,7842.5,8187.4,7697.7
1087,2020-01-09,7842.4,8060.0,8065.9,7779.2
1088,2020-01-08,8059.6,8154.2,8436.4,7900.8
1089,2020-01-07,8155.7,7759.1,8182.0,7754.1
1090,2020-01-06,7759.1,7372.6,7783.1,7366.7
1091,2020-01-05,7372.5,7376.8,7501.0,7345.6
1092,2020-01-04,7376.8,7345.1,7433.1,7291.4
1093,2020-01-03,7343.1,6967.1,7402.9,6884.1
